ID,Delivery_person_ID,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Road_traffic_density,Type_of_order,order_count,City,Time_taken (min),cluster
0xb224,PUNERES08DEL01,18.582353,73.960663,16-03-2022,0.958333333,23:15,Low,Snack,2.0,Metropolitian,21,0
0x237e,PUNERES010DEL03,18.61399,73.996525,27-03-2022,23:15,23:30,Low,Snack,1.0,Metropolitian,20,0
0x45e2,PUNERES16DEL02,18.561946,73.872218,01-04-2022,19:20,19:25,Jam,Drinks,2.0,Metropolitian,30,2
0x6dc4,PUNERES01DEL01,18.551446,73.785563,13-03-2022,09:20,09:30,Low,Snack,2.0,Metropolitian,27,1
0x6fdb,PUNERES03DEL02,18.669285,73.936842,04-03-2022,18:30,18:45,Medium,Drinks,1.0,Metropolitian,26,0
0x290b,PUNERES03DEL03,18.618196,73.888961,23-03-2022,19:35,19:50,Jam,Snack,3.0,Metropolitian,41,1
0x25a1,PUNERES02DEL01,18.566451,73.84182,07-03-2022,16:15,16:25,Medium,Drinks,1.0,Metropolitian,15,2
0x9f1f,PUNERES19DEL02,18.670525,74.043142,10-03-2022,23:25,23:35,Low,Buffet,2.0,Metropolitian,35,0
0x2b7f,PUNERES09DEL02,18.604916,73.972555,04-03-2022,19:40,19:55,Jam,Buffet,2.0,Metropolitian,41,0
0x504,PUNERES010DEL03,18.543727,73.925425,03-04-2022,,22:50,,Drinks,2.0,Metropolitian,24,2
0x6d87,PUNERES14DEL02,18.571365,73.924139,04-04-2022,0.958333333,23:10,Low,Snack,3.0,Metropolitian,36,2
0x17cd,PUNERES09DEL01,18.549983,73.941006,07-03-2022,15:50,15:55,Medium,Meal,2.0,Urban,29,2
0x8f47,PUNERES17DEL01,18.585017,73.905748,04-04-2022,21:50,22:05,Jam,Snack,2.0,Metropolitian,36,2
0x582b,PUNERES15DEL03,18.698996,73.844423,10-03-2022,20:45,0.875,Jam,Buffet,2.0,Metropolitian,33,1
0x4fc9,PUNERES01DEL02,18.632572,73.86053,31-03-2022,19:10,19:20,Jam,Meal,1.0,Metropolitian,36,1
0x2d7d,PUNERES03DEL02,18.608721,73.886507,04-04-2022,23:45,23:55,Low,Buffet,1.0,,24,1
0x467a,PUNERES16DEL01,18.632018,73.946643,25-03-2022,23:25,23:40,Low,Meal,2.0,Metropolitian,16,0
0x776c,PUNERES20DEL02,18.586423,73.794879,15-03-2022,09:35,09:45,Low,Drinks,2.0,Urban,16,1
0x8584,PUNERES07DEL01,18.631836,74.012638,25-03-2022,17:25,17:30,Medium,Snack,1.0,,25,0
0xa82a,PUNERES20DEL01,18.574061,73.775781,03-03-2022,08:55,09:10,Low,Snack,1.0,Metropolitian,13,1
0x405b,PUNERES08DEL02,18.587655,73.970016,06-04-2022,0.791666667,19:10,Medium,Meal,2.0,Urban,34,0
0x66b8,PUNERES02DEL03,18.588685,73.860344,01-04-2022,20:15,20:30,Jam,Drinks,2.0,Metropolitian,30,1
0x5a59,PUNERES03DEL02,18.592897,73.854496,11-03-2022,21:50,21:55,Jam,Buffet,2.0,Metropolitian,26,1
0x49b5,PUNERES03DEL01,18.597568,73.86603,27-03-2022,17:55,18:10,Medium,Drinks,2.0,Urban,34,1
0xa15,PUNERES02DEL03,18.598724,73.86408,01-03-2022,23:45,23:50,Low,Meal,2.0,Metropolitian,15,1
0xb42a,PUNERES010DEL01,18.624476,74.004292,23-03-2022,21:10,21:25,Jam,Drinks,2.0,Metropolitian,34,0
0x6ab,PUNERES12DEL03,18.552618,73.890847,07-03-2022,,21:05,Jam,Buffet,2.0,Metropolitian,34,2
0x28d8,PUNERES19DEL02,18.572384,73.934154,05-04-2022,08:30,08:45,Low,Drinks,1.0,Metropolitian,11,2
0x444f,PUNERES05DEL01,18.587018,73.967669,16-03-2022,19:15,19:25,Jam,Snack,1.0,Metropolitian,27,0
0x811f,PUNERES17DEL01,18.615376,73.946961,31-03-2022,22:50,23:05,Low,Snack,2.0,Metropolitian,25,0
0x216e,PUNERES01DEL02,18.569087,73.790624,07-03-2022,11:25,11:35,High,Snack,2.0,Urban,42,1
0x887e,PUNERES01DEL02,18.599891,73.831557,28-03-2022,18:20,18:25,Medium,Meal,3.0,Metropolitian,35,1
0x3284,PUNERES19DEL01,18.611073,73.988129,25-03-2022,22:45,22:50,Low,Meal,2.0,Urban,28,0
0x5ade,PUNERES19DEL02,18.66804,74.043672,20-03-2022,22:40,22:45,Low,Drinks,2.0,Urban,13,0
0x2acd,PUNERES16DEL01,18.528706,73.834217,13-03-2022,11:30,11:35,High,Buffet,2.0,Metropolitian,31,2
0x166b,PUNERES01DEL03,18.638777,73.856181,16-03-2022,17:25,17:40,Medium,Meal,2.0,Urban,35,1
0xa0ff,PUNERES14DEL03,18.556929,73.908706,05-03-2022,22:30,22:40,Low,Buffet,1.0,Metropolitian,12,2
0x3353,PUNERES13DEL03,18.56378,73.950702,15-03-2022,0.875,21:15,Jam,Drinks,2.0,,29,2
0xb0b,PUNERES15DEL01,18.719232,73.861899,12-03-2022,21:55,22:05,Jam,Meal,2.0,Metropolitian,36,1
0x8c3f,PUNERES18DEL01,18.6785,73.902156,25-03-2022,22:55,0.958333333,Low,Buffet,2.0,Metropolitian,20,1
0xa3a2,PUNERES20DEL01,18.678524,73.886321,06-04-2022,23:45,23:55,Low,Buffet,1.0,Metropolitian,20,1
0x47bd,PUNERES02DEL01,18.533854,73.80961,01-04-2022,08:45,08:50,Low,Drinks,1.0,Urban,24,2
0x5372,PUNERES010DEL03,18.608532,73.990451,12-03-2022,20:35,20:50,Jam,Snack,3.0,Metropolitian,42,0
0x3787,PUNERES14DEL03,18.59475,73.925499,20-03-2022,23:45,1,Low,Buffet,2.0,Metropolitian,29,2
0x94d0,PUNERES20DEL01,18.639952,73.841985,02-03-2022,17:25,17:30,Medium,Buffet,2.0,Metropolitian,18,1
0x6b2,PUNERES07DEL03,18.618293,73.992769,02-03-2022,,20:05,Jam,Drinks,3.0,Urban,42,0
0xad7e,PUNERES09DEL03,18.604024,73.980252,18-03-2022,20:30,20:40,Jam,Buffet,3.0,Metropolitian,43,0
0x574d,PUNERES02DEL01,18.594799,73.872923,29-03-2022,19:40,19:50,Jam,Snack,1.0,Metropolitian,15,2
0x4e02,PUNERES02DEL01,18.565634,73.844649,15-03-2022,16:55,0.708333333,Medium,Snack,1.0,Metropolitian,15,2
0x1d72,PUNERES01DEL01,18.667559,73.88638,27-03-2022,20:50,0.875,Jam,Snack,2.0,Metropolitian,48,1
0xb5ab,PUNERES16DEL02,18.542835,73.85469,24-03-2022,11:50,11:55,High,Drinks,2.0,Metropolitian,19,2
0x3900,PUNERES20DEL02,18.657773,73.859841,23-03-2022,1,24:15:00,Low,Snack,1.0,Urban,22,1
0xc6a,PUNERES14DEL03,18.550871,73.898122,30-03-2022,20:35,20:50,Jam,Meal,2.0,Metropolitian,26,2
0x4a30,PUNERES010DEL01,18.582913,73.964292,08-03-2022,20:20,20:30,Jam,Snack,2.0,Urban,29,0
0xb40,PUNERES18DEL02,18.589021,73.814007,30-03-2022,0.5,12:15,High,Buffet,2.0,Metropolitian,33,1
0x490b,PUNERES16DEL01,18.549613,73.86898,24-03-2022,15:30,15:45,Medium,Meal,2.0,Urban,26,2
0x8311,PUNERES07DEL01,18.595201,73.962211,02-03-2022,23:55,1,Low,Drinks,2.0,Metropolitian,31,0
0x1a16,PUNERES010DEL03,18.585993,73.9613,01-04-2022,22:35,22:50,Low,Snack,1.0,Metropolitian,15,0
0x4135,PUNERES14DEL01,18.537508,73.8788,11-03-2022,16:55,0.708333333,Medium,Snack,2.0,Metropolitian,27,2
0x401d,PUNERES17DEL01,18.62135,73.946529,12-03-2022,19:40,19:55,Jam,Buffet,1.0,Metropolitian,38,0
0x4b6c,PUNERES14DEL01,18.537196,73.87608,19-03-2022,14:15,14:25,High,Meal,2.0,Metropolitian,30,2
0x210b,PUNERES04DEL01,18.525333,73.869516,17-03-2022,16:35,16:50,Medium,Meal,1.0,Urban,19,2
0x3dd9,PUNERES09DEL02,18.602512,73.97784,29-03-2022,21:35,21:50,Jam,Drinks,1.0,Urban,33,0
0x5d26,PUNERES07DEL02,18.57748,73.950497,28-03-2022,23:25,23:35,Low,Drinks,2.0,Metropolitian,19,0
0xb5aa,PUNERES20DEL02,18.653203,73.861143,10-03-2022,18:15,18:30,Medium,Buffet,2.0,Metropolitian,42,1
0x6d8,PUNERES03DEL01,18.548756,73.799826,05-04-2022,09:15,09:25,Low,Drinks,2.0,Metropolitian,23,1
0x9872,PUNERES03DEL01,18.545223,73.805205,07-03-2022,0.458333333,11:10,Low,Drinks,1.0,Metropolitian,19,2
0x72ae,PUNERES01DEL03,18.607696,73.828529,03-03-2022,17:20,17:35,Medium,Meal,2.0,Urban,13,1
0x43a6,PUNERES01DEL02,18.560864,73.793906,05-04-2022,11:20,11:30,High,Snack,2.0,Metropolitian,17,1
0xa7fa,PUNERES08DEL01,18.628815,74.007936,10-03-2022,17:20,17:25,Medium,Snack,1.0,Metropolitian,25,0
0x4c2c,PUNERES19DEL03,18.580798,73.936428,26-03-2022,0.875,21:05,Jam,Meal,2.0,Metropolitian,16,2
0x1232,PUNERES05DEL03,18.550438,73.940292,15-03-2022,23:25,23:40,Low,Buffet,2.0,Metropolitian,15,2
0x5149,PUNERES17DEL01,18.522072,73.840488,28-03-2022,08:35,08:50,Low,Meal,2.0,Metropolitian,17,2
0xbd08,PUNERES15DEL02,18.66235,73.799662,03-03-2022,0.791666667,19:10,Medium,Drinks,1.0,Metropolitian,16,1
0xb83,PUNERES09DEL03,18.538305,73.919916,03-03-2022,21:55,22:05,Jam,Buffet,2.0,Metropolitian,33,2
0x47ea,PUNERES03DEL02,18.67113,73.919898,27-03-2022,23:45,1,Low,Meal,2.0,Urban,27,0
0x3624,PUNERES20DEL01,18.677522,73.88834,10-03-2022,22:45,22:50,Low,Meal,1.0,Urban,38,1
0x3735,PUNERES11DEL03,18.568813,73.961809,24-03-2022,23:55,24:05:00,Low,Drinks,2.0,Metropolitian,16,0
0x9fe8,PUNERES02DEL01,18.607082,73.876457,12-03-2022,20:45,20:55,Jam,Drinks,3.0,Metropolitian,43,1
0x4d05,PUNERES08DEL01,18.584574,73.965353,04-04-2022,23:40,23:50,Low,Snack,2.0,Metropolitian,24,0
0x507a,PUNERES07DEL01,18.637778,74.013764,02-03-2022,23:25,23:40,Low,Meal,2.0,Metropolitian,20,0
0x7ef6,PUNERES02DEL02,18.555542,73.820568,15-03-2022,11:10,11:15,High,Drinks,1.0,Metropolitian,18,2
0x77ae,PUNERES07DEL02,18.545064,73.912983,05-03-2022,10:20,10:30,Low,Buffet,2.0,Metropolitian,15,2
0x7b06,PUNERES11DEL01,18.549802,73.938029,24-03-2022,16:35,16:45,Medium,Drinks,1.0,Metropolitian,22,2
0xa0b3,PUNERES11DEL02,18.528667,73.911088,19-03-2022,09:30,09:45,Low,Meal,2.0,Metropolitian,22,2
0xa4f4,PUNERES09DEL01,18.618736,74.01435,27-03-2022,19:30,19:40,Jam,Snack,1.0,Urban,35,0
0x2c42,PUNERES15DEL01,18.683855,73.81453,20-03-2022,17:10,17:20,Medium,Drinks,2.0,Metropolitian,39,1
0x9bb3,PUNERES19DEL02,18.597793,73.960062,01-04-2022,22:25,22:40,Low,Snack,2.0,Metropolitian,28,0
0x1925,PUNERES04DEL03,18.546196,73.900123,15-03-2022,18:40,18:45,Medium,Snack,2.0,Urban,28,2
0x8a22,PUNERES12DEL02,18.551401,73.874699,11-03-2022,17:50,18:05,Medium,Drinks,1.0,Metropolitian,16,2
0x9fde,PUNERES06DEL02,18.554143,73.932981,03-03-2022,10:55,11:10,Low,Buffet,2.0,Metropolitian,16,2
0x4c5,PUNERES18DEL03,18.659979,73.883601,23-03-2022,,23:45,Low,Meal,2.0,Urban,31,1
0x2021,PUNERES02DEL02,18.667216,73.934719,06-04-2022,22:35,22:40,Low,Meal,1.0,Urban,10,0
0x370a,PUNERES20DEL01,18.617056,73.813217,05-04-2022,12:50,13:05,High,Snack,2.0,Metropolitian,18,1
0x36a8,PUNERES01DEL02,18.564751,73.78669,15-03-2022,09:10,09:25,Low,Drinks,2.0,Metropolitian,25,1
0xadf9,PUNERES01DEL01,18.654526,73.88187,29-03-2022,22:25,22:40,Low,Snack,2.0,Metropolitian,25,1
0x3b03,PUNERES17DEL02,18.649548,73.954336,06-04-2022,18:50,18:55,Medium,Snack,2.0,Metropolitian,27,0
0x8f46,PUNERES01DEL01,18.617792,73.853616,16-03-2022,18:35,18:40,Medium,Meal,2.0,Metropolitian,34,1
0x6e2c,PUNERES01DEL03,18.64749,73.866234,27-03-2022,17:55,0.75,Medium,Meal,3.0,Urban,36,1
0x62a1,PUNERES17DEL01,18.572662,73.901395,08-03-2022,23:15,23:30,Low,Drinks,2.0,Metropolitian,39,2
0x34b2,PUNERES20DEL03,18.661303,73.85675,16-03-2022,20:55,21:10,Jam,Snack,2.0,Urban,44,1
0x7909,PUNERES01DEL01,18.558083,73.792306,26-03-2022,09:40,09:55,Low,Meal,1.0,Metropolitian,14,1
0x9682,PUNERES20DEL02,18.61886,73.820475,03-04-2022,18:15,18:20,Medium,Buffet,1.0,Metropolitian,15,1
0xbc6b,PUNERES07DEL02,18.574972,73.951635,07-03-2022,19:25,19:40,Jam,Drinks,2.0,Metropolitian,28,0
0x9a74,PUNERES14DEL02,18.633232,73.966648,10-03-2022,22:25,22:40,Low,Meal,1.0,Metropolitian,21,0
0x8136,PUNERES09DEL02,18.55952,73.946421,17-03-2022,17:10,17:20,Medium,Drinks,1.0,Metropolitian,12,2
0x96eb,PUNERES07DEL02,18.548593,73.923928,05-04-2022,09:20,09:25,Low,Snack,1.0,Metropolitian,17,2
0x27a7,PUNERES07DEL03,18.55599,73.93009,01-03-2022,22:45,22:55,Low,Snack,2.0,Metropolitian,15,2
0x1f87,PUNERES07DEL03,18.613231,73.988801,23-03-2022,19:35,19:45,Jam,Snack,2.0,Metropolitian,26,0
0x77b7,PUNERES08DEL03,18.602662,73.983203,02-04-2022,18:10,18:20,Medium,Drinks,2.0,Metropolitian,18,0
0x9fc2,PUNERES07DEL02,18.603726,73.988987,25-03-2022,22:30,22:40,Low,Meal,1.0,Metropolitian,19,0
0x77cc,PUNERES07DEL01,18.637927,74.002111,20-03-2022,18:50,0.791666667,Medium,Drinks,2.0,Metropolitian,22,0
0x33b6,PUNERES11DEL01,18.629532,74.016944,02-03-2022,21:40,21:50,Jam,Drinks,3.0,Metropolitian,48,0
0x1329,PUNERES12DEL03,18.591714,73.918739,10-03-2022,23:45,23:55,Low,Drinks,2.0,Metropolitian,24,2
0x60aa,PUNERES05DEL03,18.575661,73.969314,09-03-2022,0.833333333,20:05,Jam,Buffet,2.0,Metropolitian,29,0
0x4514,PUNERES18DEL02,18.631841,73.830885,01-03-2022,22:45,0.958333333,Low,Buffet,2.0,Metropolitian,29,1
0x9a58,PUNERES01DEL02,18.621118,73.851736,04-04-2022,19:30,19:40,Jam,Drinks,2.0,Metropolitian,38,1
0x59ca,PUNERES05DEL02,18.656674,74.028337,31-03-2022,21:15,21:30,Jam,Buffet,2.0,Metropolitian,26,0
0x35f2,PUNERES12DEL01,18.617688,73.936079,02-04-2022,1,24:05:00,Low,Drinks,2.0,Metropolitian,41,0
0x9f35,PUNERES11DEL03,18.537055,73.930769,05-04-2022,23:25,23:40,Low,Buffet,2.0,Metropolitian,17,2
0x1ff8,PUNERES06DEL02,18.656149,74.028948,02-04-2022,23:50,24:05:00,Low,Snack,2.0,Metropolitian,23,0
0x8c57,PUNERES05DEL01,18.542036,73.913981,30-03-2022,0.375,09:15,Low,Drinks,1.0,Metropolitian,27,2
0xb1d1,PUNERES09DEL01,18.587284,73.965403,20-03-2022,19:40,19:45,Jam,Snack,2.0,Metropolitian,39,0
0x74b3,PUNERES06DEL01,18.633392,74.011106,12-03-2022,23:25,23:30,Low,Drinks,1.0,Metropolitian,18,0
0xe19,PUNERES01DEL01,18.625071,73.840203,23-03-2022,18:30,18:40,Medium,Snack,2.0,Metropolitian,48,1
0x1c2e,PUNERES14DEL01,18.61143,73.952753,02-03-2022,0.791666667,19:05,Medium,Snack,1.0,Metropolitian,27,0
0xb85e,PUNERES16DEL03,18.579084,73.884493,15-03-2022,20:20,20:30,Jam,Buffet,1.0,Metropolitian,23,2
0x30e0,PUNERES03DEL02,18.547367,73.82062,05-04-2022,09:35,09:50,Low,Snack,1.0,Urban,10,2
0xa771,PUNERES06DEL01,18.601029,73.970214,16-03-2022,21:45,0.916666667,Jam,Meal,2.0,Metropolitian,27,0
0x750a,PUNERES01DEL01,18.656166,73.888305,10-03-2022,23:25,23:30,Low,Buffet,2.0,Metropolitian,23,1
0x8843,PUNERES15DEL02,18.632228,73.768349,17-03-2022,10:55,11:10,Low,Drinks,2.0,Metropolitian,17,1
0x77c8,PUNERES02DEL01,18.646888,73.921566,27-03-2022,17:25,17:30,Medium,Snack,2.0,Urban,26,0
0x8ad8,PUNERES03DEL02,18.613194,73.877093,16-03-2022,23:55,24:10:00,Low,Drinks,2.0,Metropolitian,41,1
0x7cf9,PUNERES06DEL02,18.578742,73.946443,17-03-2022,19:25,19:35,Jam,Meal,2.0,Metropolitian,34,0
0x1d7b,PUNERES11DEL03,18.540215,73.929033,03-04-2022,21:50,21:55,Jam,Buffet,2.0,Urban,27,2
0x910b,PUNERES07DEL01,18.634992,74.017169,16-03-2022,17:45,0.75,Medium,Snack,2.0,Urban,19,0
0x9a3c,PUNERES010DEL02,18.597243,73.976497,16-03-2022,17:15,17:25,Medium,Drinks,3.0,Urban,42,0
0x71bf,PUNERES17DEL02,18.641807,73.962301,31-03-2022,18:45,18:50,Medium,Drinks,2.0,Metropolitian,41,0
0xbd90,PUNERES18DEL02,18.589501,73.812028,13-03-2022,10:40,10:50,Low,Drinks,1.0,Metropolitian,20,1
0xbcd6,PUNERES18DEL01,18.634893,73.853099,02-03-2022,19:40,19:45,Jam,Snack,2.0,Semi-Urban,48,1
0x7aa9,PUNERES20DEL03,18.602317,73.800078,01-04-2022,20:30,20:40,Jam,Snack,2.0,Metropolitian,13,1
0x80b,PUNERES17DEL01,18.547141,73.872698,17-03-2022,0.583333333,14:10,High,Meal,1.0,Urban,23,2
0x3a08,PUNERES20DEL03,18.654333,73.871437,04-04-2022,23:25,23:35,Low,Buffet,2.0,Urban,31,1
0x44df,PUNERES03DEL02,18.660433,73.929891,04-04-2022,21:35,21:40,Jam,Drinks,2.0,Urban,15,0
0xbe6d,PUNERES08DEL03,18.550616,73.920901,19-03-2022,20:40,20:50,Jam,Snack,3.0,Metropolitian,48,2
0xbd01,PUNERES09DEL03,18.603111,73.985717,29-03-2022,19:30,19:45,Jam,Buffet,1.0,Metropolitian,46,0
0x595b,PUNERES05DEL01,18.540827,73.915061,15-03-2022,08:45,0.375,Low,Snack,1.0,Urban,15,2
0x3b4c,PUNERES16DEL01,18.582556,73.891538,02-04-2022,23:35,23:50,Low,Meal,2.0,Urban,20,2
0xbd81,PUNERES12DEL03,18.567079,73.895363,24-03-2022,22:15,22:25,Low,Meal,2.0,Metropolitian,19,2
0x3fbc,PUNERES20DEL03,18.653839,73.860098,06-04-2022,1,24:15:00,Low,Drinks,2.0,Urban,16,1
0x1c9d,PUNERES13DEL02,18.565151,73.942712,24-03-2022,11:40,11:45,High,Meal,1.0,Metropolitian,22,2
0x6b8,PUNERES20DEL02,18.631472,73.82314,11-03-2022,,18:45,Medium,Meal,2.0,Metropolitian,30,1
0xb41b,PUNERES01DEL02,18.67162,73.903754,16-03-2022,18:40,18:45,Medium,Meal,2.0,Urban,22,1
0xa738,PUNERES06DEL01,18.637676,74.007391,14-03-2022,23:25,23:35,Low,Drinks,2.0,Metropolitian,18,0
0xb9fc,PUNERES13DEL01,18.589691,73.949258,26-03-2022,12:10,12:15,High,Buffet,1.0,,18,0
0x987d,PUNERES04DEL03,18.518999,73.873364,21-03-2022,1,24:05:00,Low,Snack,1.0,Metropolitian,11,2
0x8c5b,PUNERES11DEL01,18.549687,73.942396,05-04-2022,0.666666667,16:15,Medium,Buffet,1.0,Metropolitian,34,2
0x94d9,PUNERES19DEL03,18.57064,73.939744,30-03-2022,17:30,17:35,Medium,Drinks,2.0,Urban,25,2
0x25ca,PUNERES03DEL01,18.566349,73.831302,15-03-2022,12:30,12:45,High,Meal,1.0,Urban,11,2
0x4eab,PUNERES09DEL01,18.59533,73.974794,31-03-2022,22:40,22:50,Low,Meal,1.0,Metropolitian,22,0
0x651,PUNERES15DEL02,18.641773,73.762576,24-03-2022,08:25,08:35,Low,Meal,2.0,Metropolitian,12,1
0x5da4,PUNERES12DEL02,18.528492,73.858904,13-03-2022,09:50,10:05,Low,Drinks,2.0,Metropolitian,24,2
0x8540,PUNERES02DEL03,18.553697,73.832454,15-03-2022,19:10,19:20,Jam,Drinks,2.0,Metropolitian,28,2
0xbbb8,PUNERES18DEL02,18.594873,73.802759,24-03-2022,09:15,09:25,Low,Drinks,1.0,Urban,14,1
0x6de6,PUNERES04DEL03,18.557034,73.898532,28-03-2022,19:55,20:05,Jam,Meal,2.0,Metropolitian,30,2
0x3791,PUNERES14DEL02,18.626431,73.967877,27-03-2022,21:45,21:55,Jam,Drinks,2.0,Metropolitian,40,0
0x80e5,PUNERES14DEL01,18.508105,73.852825,03-03-2022,11:10,11:25,High,Meal,1.0,Metropolitian,27,2
0x49b1,PUNERES06DEL03,18.552697,73.938448,30-03-2022,23:50,23:55,Low,Buffet,2.0,Urban,18,2
0x1b19,PUNERES17DEL01,18.575786,73.894902,06-03-2022,23:55,1,Low,Drinks,2.0,Urban,26,2
0xa468,PUNERES19DEL01,18.6108,73.982,06-04-2022,20:15,20:25,Jam,Meal,2.0,Metropolitian,39,0
0x2158,PUNERES19DEL03,18.636992,74.00822,14-03-2022,21:40,21:55,Jam,Drinks,3.0,Metropolitian,37,0
0x4b55,PUNERES15DEL03,18.671676,73.812002,11-03-2022,21:40,21:50,Jam,Meal,1.0,Metropolitian,31,1
0x716d,PUNERES19DEL02,18.676363,74.047666,04-04-2022,20:15,20:30,Jam,Buffet,3.0,Metropolitian,42,0
0x1dc9,PUNERES12DEL02,18.584991,73.902999,04-03-2022,22:15,22:30,Low,Snack,2.0,Metropolitian,27,2
0x8803,PUNERES08DEL03,18.567637,73.954565,15-03-2022,21:40,21:45,Jam,Meal,1.0,Urban,11,0
0x386e,PUNERES14DEL03,18.591673,73.931182,10-03-2022,22:45,0.958333333,Low,Meal,2.0,Metropolitian,30,2
0x572e,PUNERES18DEL01,18.583636,73.788361,13-03-2022,09:30,09:45,Low,Snack,2.0,Urban,25,1
0x904a,PUNERES05DEL01,18.602474,73.972721,14-03-2022,22:50,0.958333333,Low,Buffet,2.0,Metropolitian,25,0
0x93ae,PUNERES010DEL02,18.533999,73.923447,28-03-2022,11:10,11:20,High,Buffet,2.0,Metropolitian,38,2
0x2cd7,PUNERES010DEL02,18.577548,73.956002,09-03-2022,19:35,19:45,Jam,Drinks,1.0,Urban,16,0
0xab69,PUNERES17DEL03,18.567377,73.889141,19-03-2022,18:55,19:05,Medium,Drinks,1.0,Urban,13,2
0x90ec,PUNERES06DEL03,18.563006,73.936908,01-03-2022,23:20,23:30,Low,Snack,2.0,Urban,16,2
0x8399,PUNERES13DEL02,18.593578,73.965738,13-03-2022,23:50,24:05:00,Low,Snack,2.0,Metropolitian,18,0
0x5b9d,PUNERES02DEL01,18.634359,73.918932,25-03-2022,18:50,0.791666667,Medium,Snack,2.0,Metropolitian,35,0
0x814,PUNERES17DEL03,18.600049,73.91824,14-03-2022,,18:45,,Meal,2.0,Urban,17,2
0x1d64,PUNERES08DEL02,18.556424,73.951267,07-03-2022,20:20,20:30,Jam,Drinks,1.0,Urban,10,2
0x8db4,PUNERES07DEL03,18.562931,73.930627,15-03-2022,18:45,18:55,Medium,Buffet,1.0,Metropolitian,26,2
0xb855,PUNERES14DEL01,18.539939,73.879488,30-03-2022,12:50,13:05,High,Meal,2.0,Metropolitian,30,2
0x3657,PUNERES07DEL02,18.543497,73.929315,26-03-2022,08:50,09:05,Low,Snack,2.0,Urban,26,2
0xbc21,PUNERES14DEL01,18.563298,73.916534,04-04-2022,21:10,21:15,Jam,Snack,2.0,Metropolitian,34,2
0x3b74,PUNERES11DEL03,18.576592,73.950653,09-03-2022,22:25,22:40,Low,Meal,1.0,Metropolitian,15,0
0x7181,PUNERES16DEL01,18.524849,73.840432,24-03-2022,11:55,12:10,High,Drinks,1.0,Metropolitian,11,2
0x2ec2,PUNERES03DEL02,18.59023,73.843889,03-04-2022,21:45,21:55,Jam,Buffet,2.0,Urban,25,1
0x3e73,PUNERES03DEL02,18.55477,73.817765,21-03-2022,11:40,11:45,High,Drinks,2.0,Metropolitian,27,2
0x33f6,PUNERES17DEL01,18.576225,73.903807,25-03-2022,21:30,21:35,Jam,Snack,1.0,Metropolitian,32,2
0x402e,PUNERES18DEL03,18.607533,73.823686,05-03-2022,20:40,20:45,Jam,Snack,2.0,Metropolitian,24,1
0xb24a,PUNERES010DEL01,18.625241,74.016237,31-03-2022,21:30,21:40,Jam,Snack,2.0,Metropolitian,22,0
0x33d7,PUNERES16DEL01,18.525202,73.843058,21-03-2022,10:40,10:50,Low,Meal,2.0,Metropolitian,18,2
0x821c,PUNERES010DEL03,18.551881,73.926567,07-03-2022,17:10,17:20,Medium,Buffet,2.0,Metropolitian,18,2
0xa5fe,PUNERES13DEL01,18.557958,73.932027,30-03-2022,09:25,09:30,Low,Meal,1.0,Urban,22,2
0x14a1,PUNERES06DEL02,18.580303,73.946844,11-03-2022,23:35,23:45,Low,Buffet,2.0,Metropolitian,13,0
0x3fff,PUNERES03DEL01,18.53844,73.812438,30-03-2022,08:35,08:45,Low,Drinks,1.0,Urban,27,2
0x4039,PUNERES07DEL03,18.548908,73.936104,30-03-2022,22:25,22:40,Low,Buffet,2.0,Urban,18,2
0xa43e,PUNERES13DEL01,18.617121,73.987246,18-03-2022,23:50,1,Low,Buffet,1.0,Metropolitian,17,0
0x502e,PUNERES06DEL02,18.659098,74.034975,14-03-2022,18:30,18:40,Medium,Snack,1.0,Metropolitian,49,0
0xbe37,PUNERES11DEL03,18.540628,73.932081,21-03-2022,19:35,19:45,Jam,Snack,1.0,Urban,20,2
0x697a,PUNERES11DEL02,18.640951,74.037749,02-03-2022,18:55,19:05,Medium,Meal,2.0,Metropolitian,38,0
0x8743,PUNERES08DEL02,18.526318,73.920695,09-03-2022,11:15,11:30,High,Buffet,1.0,Urban,29,2
0x3dfe,PUNERES13DEL03,18.639838,73.999194,08-03-2022,23:40,23:50,Low,Snack,2.0,Metropolitian,28,0
0x9cf8,PUNERES01DEL01,18.55982,73.782457,01-03-2022,08:25,08:40,Low,Drinks,1.0,Urban,20,1
0x7614,PUNERES19DEL03,18.600724,73.966593,15-03-2022,0.791666667,19:05,Medium,Drinks,2.0,Metropolitian,24,0
0x9464,PUNERES09DEL01,18.56344,73.935519,01-03-2022,16:15,16:25,Medium,Snack,2.0,Metropolitian,18,2
0x6db7,PUNERES07DEL03,18.624841,73.984929,08-03-2022,21:50,22:05,Jam,Meal,3.0,Metropolitian,44,0
0xb7b9,PUNERES14DEL03,18.592477,73.930554,08-03-2022,0.916666667,22:10,Jam,Meal,1.0,Metropolitian,31,2
0x6e05,PUNERES01DEL01,18.658892,73.893576,06-04-2022,20:25,20:30,Jam,Meal,1.0,Metropolitian,32,1
0x7812,PUNERES04DEL02,18.577475,73.9213,10-03-2022,22:35,22:40,Low,Snack,2.0,Metropolitian,23,2
0x81da,PUNERES05DEL02,18.6466,74.041694,06-03-2022,17:40,17:45,Medium,Drinks,1.0,Urban,18,0
