ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,order_freq,Time_taken (min)
0x5980,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Windy,Jam,1.0,38
0xa1dc,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Sandstorms,Jam,3.0,43
0xbda6,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Sunny,Medium,2.0,24
0x426c,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Sandstorms,Medium,2.0,29
0xb6e5,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Sandstorms,Jam,2.0,42
0x802c,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Sunny,Low,2.0,19
0xb58e,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,Windy,Low,1.0,12
0x4e99,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Windy,High,2.0,21
0xbd93,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Stormy,Jam,1.0,15
0x15b4,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,Cloudy,Low,2.0,18
0xe98,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Sunny,Jam,1.0,21
0x288c,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Sunny,Medium,2.0,17
0x854c,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,Windy,Low,1.0,22
0xb5c1,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Stormy,Medium,2.0,34
0xbcd2,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sandstorms,Low,2.0,26
0xa1a6,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Stormy,High,4.0,46
0x68e4,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Cloudy,High,1.0,21
0x8ff4,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Fog,Medium,2.0,38
0x14d6,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sunny,Medium,1.0,25
0x8714,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Sandstorms,Jam,2.0,39
0x9916,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Cloudy,Jam,2.0,25
0x7a6b,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Windy,Jam,1.0,21
0x2e0e,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,Fog,Jam,1.0,34
0xacb0,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Stormy,Jam,2.0,26
0x1ba5,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Sandstorms,Low,2.0,16
0x8d44,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Stormy,Low,2.0,25
0x9bde,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sandstorms,Low,2.0,28
0x8cca,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Sunny,Low,1.0,20
0x2cfb,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Cloudy,Medium,2.0,28
0x19a6,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Sandstorms,High,2.0,47
0x85fb,PUNERES17DEL01,18.530963,73.828972,18.640963,73.938972,Cloudy,Jam,2.0,35
0x5317,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,Cloudy,High,1.0,30
0x5bd7,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Fog,High,2.0,26
0x44ae,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,Windy,Low,1.0,24
0x2cdb,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,Sandstorms,Medium,2.0,30
0x8a1f,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Sandstorms,Medium,2.0,25
0x1094,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Sunny,Low,2.0,21
0x5b1f,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Sunny,Jam,2.0,25
0xfb3,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,Windy,Low,2.0,24
0x13fe,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Stormy,Jam,3.0,43
0x3b8c,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Sunny,High,1.0,46
0x31ec,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Cloudy,Medium,2.0,39
0x8c74,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Sunny,Medium,2.0,16
0x5fa,PUNERES20DEL02,-18.592718,73.773572,18.722718,73.903572,Sandstorms,Jam,2.0,34
0xb61d,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Sandstorms,Low,1.0,18
0x4aca,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,Sandstorms,Low,2.0,28
0xbc0c,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Cloudy,Low,1.0,16
0x4d80,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Stormy,Low,2.0,14
0xb8c8,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Sunny,Medium,2.0,25
0xa807,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Stormy,Medium,2.0,26
0x27a3,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,Stormy,Low,1.0,24
0x8988,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,Windy,Medium,2.0,25
0x3603,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Fog,Jam,2.0,25
0xbd1f,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Cloudy,Jam,1.0,43
0xb7a4,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Windy,Jam,1.0,15
0x6d3,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Windy,Jam,3.0,38
0xb37a,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Sunny,Jam,2.0,29
0x27ef,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,Stormy,Low,1.0,11
0x739f,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,Windy,Jam,2.0,34
0x4a18,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Stormy,Jam,2.0,31
0xa50c,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Windy,Medium,1.0,27
0xa2eb,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Fog,Low,2.0,23
0x8ef,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Stormy,Low,2.0,24
0xb738,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Cloudy,Low,2.0,23
0x57e4,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Sunny,High,2.0,26
0x97aa,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Windy,Jam,2.0,23
0x6476,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,Sunny,Low,2.0,29
0x39b8,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Sunny,Jam,2.0,24
0x45cc,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Windy,Low,2.0,28
0x605e,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,Windy,Medium,3.0,35
0x7917,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,Fog,Medium,1.0,13
0x5a4f,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Stormy,Low,1.0,14
0x5385,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Cloudy,Jam,2.0,31
0x4e90,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Cloudy,Jam,2.0,33
0x3183,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Fog,Low,1.0,39
0x5b00,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Sandstorms,Low,2.0,25
0x6e56,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Sunny,Low,2.0,26
0xa679,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Stormy,Low,1.0,17
0xa570,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Sandstorms,Low,2.0,24
0x5c7c,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Windy,Jam,3.0,37
0x9ba1,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Cloudy,Low,1.0,19
0xb40c,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,Sunny,High,2.0,25
0x7af5,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Fog,Low,2.0,40
0x58a9,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Windy,Medium,1.0,30
0x5c09,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,Sandstorms,Low,2.0,28
0x9408,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Cloudy,Medium,1.0,42
0xb8df,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Sunny,Jam,2.0,44
0xba26,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Windy,Medium,2.0,20
0x4619,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Sandstorms,Medium,2.0,16
0x6be6,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Windy,Low,1.0,27
0x3ee9,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Windy,Jam,3.0,39
0x1904,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Sunny,Jam,2.0,24
0x6282,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Sunny,Low,1.0,19
0x96f2,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Sunny,Low,1.0,15
0x573b,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,Stormy,Low,1.0,10
0xed0,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Cloudy,Low,2.0,24
0x3f03,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Sandstorms,High,2.0,32
0x8272,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,Sunny,Jam,1.0,11
0x9179,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Windy,Low,2.0,29
0x7dd2,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,Windy,Jam,2.0,25
0x822c,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Fog,Low,2.0,28
0x4f42,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,Sandstorms,Medium,2.0,24
0x824d,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Cloudy,Low,2.0,15
0x1b6f,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Stormy,Jam,1.0,35
0x2f3b,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Sunny,Low,2.0,35
0x9181,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,Cloudy,High,2.0,28
0x7f3e,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,Sunny,Low,2.0,16
0x29b0,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Stormy,Medium,2.0,48
0x2d4d,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Sandstorms,Jam,2.0,25
0x42ff,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sunny,Jam,1.0,31
0x2df9,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,Sandstorms,Jam,1.0,28
0x129e,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,Sandstorms,Jam,4.0,45
0x4b36,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,Stormy,Low,2.0,17
0xc48,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,Cloudy,Low,2.0,18
0x3eba,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Cloudy,High,2.0,25
0x1ec2,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Windy,Jam,2.0,19
0x96ca,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Stormy,Low,2.0,24
0x14aa,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Sunny,Low,3.0,40
0x5c6c,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Sunny,Medium,2.0,29
0x4fcb,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Sunny,Medium,2.0,19
0xb2b9,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Sunny,Jam,2.0,24
0xbe3e,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,Windy,Medium,2.0,28
0xb2d6,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Windy,Jam,3.0,44
0xb3eb,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Sandstorms,High,1.0,47
0x446b,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,Stormy,Low,2.0,23
0x1ad4,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,Sandstorms,Medium,1.0,22
0xb3dd,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Windy,Low,1.0,24
0x433f,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Windy,Medium,2.0,22
0x41fb,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,Sunny,High,1.0,13
0x9ec7,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Stormy,Medium,1.0,26
0x6f9f,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Sandstorms,Low,2.0,22
0x5ae4,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Stormy,High,2.0,37
0x9622,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sandstorms,Jam,1.0,16
0x5eca,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Sunny,Medium,2.0,19
0x81d3,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Sandstorms,Jam,2.0,31
0x3271,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Sunny,Medium,2.0,11
0x3ada,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Windy,Jam,2.0,29
0xa1d6,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Cloudy,Jam,2.0,25
0xb5f3,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Windy,Jam,2.0,21
0x15b1,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,Sandstorms,Jam,2.0,36
0x866b,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Cloudy,Medium,2.0,38
0xbe23,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Sandstorms,Medium,2.0,30
0x65cb,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Stormy,Medium,2.0,20
0x9ad7,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Stormy,Jam,2.0,16
0x57be,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,Sandstorms,Jam,1.0,24
0x5989,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sunny,Medium,1.0,29
0x653c,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,Windy,Jam,2.0,41
0xafbb,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Sunny,Medium,1.0,14
0xb3ef,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Windy,Jam,3.0,36
0x96c9,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Stormy,Medium,2.0,28
0x1dc6,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,Sunny,High,1.0,15
0x8ca3,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Sunny,Jam,2.0,15
0x99a8,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Sunny,Low,1.0,15
0x7333,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Sunny,Medium,1.0,12
0x33d0,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Stormy,Medium,2.0,30
0x886c,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,Windy,High,2.0,28
0x15e0,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Sandstorms,Medium,1.0,20
0x87ef,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Stormy,Medium,2.0,39
0x9c19,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Stormy,Low,1.0,27
0x73c7,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Cloudy,Medium,2.0,25
0xb33c,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,Cloudy,Low,2.0,19
0x7c8e,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Sandstorms,Low,1.0,25
0xb651,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Fog,Jam,2.0,26
0xa0bb,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,Stormy,Low,1.0,12
0xb51b,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,Stormy,Jam,1.0,43
0x258b,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,Fog,Jam,1.0,44
0x192e,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,Sandstorms,Medium,2.0,26
0x1497,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Sandstorms,High,2.0,28
0x4906,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,Fog,Medium,2.0,39
0x4424,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Cloudy,Low,2.0,20
0x75e9,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Stormy,Low,2.0,21
0xa46b,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,Fog,Medium,2.0,26
0x269a,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Stormy,Jam,1.0,26
0xa209,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Sandstorms,Low,2.0,16
0x859f,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Cloudy,Medium,1.0,10
0x7a79,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Stormy,Jam,1.0,32
0x2306,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Stormy,Medium,2.0,26
0x73c2,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Windy,Low,1.0,23
0x155f,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Sandstorms,High,1.0,20
0xa56,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Sandstorms,Medium,2.0,23
0x1104,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Sandstorms,High,2.0,17
0xb611,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Sunny,High,2.0,47
0x7861,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,Windy,Jam,1.0,18
0x915,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Fog,Low,2.0,20
0x72da,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,Fog,Medium,2.0,32
0x2c6c,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,Sandstorms,Jam,2.0,17
0xb086,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Windy,Medium,2.0,36
0x72d9,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Cloudy,Low,2.0,16
0x38ea,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,Cloudy,Low,2.0,24
0x6eb5,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Windy,High,1.0,13
0x156f,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Sandstorms,Jam,1.0,27
0x733e,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Fog,High,2.0,25
0x862c,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Fog,Medium,2.0,18
0x6d76,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Sandstorms,Jam,2.0,20
0x665,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Clear,Medium,1.0,29
0x1af4,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Sandstorms,Medium,2.0,27
0x670d,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Windy,Low,2.0,22
0x479c,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Sandstorms,Low,2.0,20
0xa1d3,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,Stormy,Low,2.0,13
0x20fa,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Cloudy,Jam,2.0,37
0x44b4,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Sandstorms,Medium,1.0,38
0x744f,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Stormy,Medium,2.0,37
0x7967,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,Stormy,High,2.0,25
0x2060,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,Windy,Medium,2.0,28
0x5585,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,Fog,Low,2.0,15
0x49b6,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Stormy,Medium,1.0,22
0x5bb,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Cloudy,Jam,2.0,34
0x2568,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Sunny,High,2.0,15
0x44dc,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,Fog,Medium,2.0,29
0x13d2,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Sunny,Low,2.0,26
0x6b35,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Fog,Low,2.0,28
0x47e9,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,Fog,Medium,2.0,46
0xb191,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Stormy,Medium,2.0,24
0x1ea6,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Clear,Medium,2.0,12
0x6e68,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Cloudy,Low,1.0,21
0x40a8,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Sunny,Low,1.0,20
0x3b39,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Sandstorms,Medium,1.0,27
0xbe5e,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Stormy,Medium,1.0,31
0x516c,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Stormy,Low,1.0,20
0x4361,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Windy,Low,2.0,26
0x8df1,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Sandstorms,Medium,2.0,24
0xaa7c,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Stormy,Low,1.0,12
0xbea0,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Windy,Medium,1.0,20
0x1114,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Windy,Jam,2.0,20
0x2826,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Stormy,Jam,2.0,35
0x672c,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Sunny,Jam,1.0,34
0x8ec2,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Cloudy,Medium,3.0,44
0x46d0,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,Windy,Jam,2.0,43
0x1422,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Cloudy,Low,1.0,10
0x1448,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,Fog,Low,1.0,18
0x5449,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Sunny,Low,2.0,23
0xbda0,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Sandstorms,Jam,1.0,29
0xb7f3,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,Cloudy,Jam,1.0,49
0x5351,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Stormy,Jam,2.0,29
0x80ad,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Stormy,High,1.0,37
0xa67,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Stormy,Low,2.0,22
0x221f,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Sunny,High,2.0,21
0xb739,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Sandstorms,Jam,1.0,34
0x840,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Sandstorms,Jam,2.0,17
0xb6cb,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,Sunny,High,2.0,24
0x96c5,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Sandstorms,Medium,1.0,12
0xa3d8,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Windy,Jam,1.0,25
0x4b19,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Sandstorms,Low,2.0,28
0xbb81,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Stormy,Medium,3.0,34
0x7c8d,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Cloudy,Jam,2.0,37
0x7b56,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Sandstorms,Low,1.0,15
0x1e93,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,Fog,Medium,2.0,31
0x123d,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sunny,Low,1.0,34
0x91d,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,Clear,Medium,2.0,18
0xad8,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Fog,Low,1.0,16
0x788a,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Sunny,Medium,2.0,17
0x5dda,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Sunny,Medium,1.0,21
0x5c5,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Stormy,High,1.0,28
0x2a43,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Fog,Medium,2.0,27
0xbe51,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,Stormy,Jam,2.0,25
0x8018,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Fog,Medium,2.0,28
0x65fd,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Windy,Jam,1.0,35
0xbd0c,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Sunny,Medium,1.0,36
0x671d,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Sunny,Low,1.0,10
0x9be8,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Cloudy,Jam,1.0,45
0x3b90,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,Windy,High,2.0,29
0x750b,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Stormy,Jam,2.0,15
0x9b2e,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Windy,Low,1.0,12
0x4c3e,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Fog,Low,2.0,16
0x42b9,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Cloudy,Medium,2.0,33
0x7b4e,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Sandstorms,Jam,2.0,29
0xb029,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sunny,Jam,1.0,29
0x1c4a,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,Sunny,Medium,2.0,21
0x5b8d,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Cloudy,Low,2.0,15
